fecha,p (mbar),T (degC),Tdew (degC),rh (%),wd (deg)
2014-08-21 02:00:00,989.71,9.35,6.98,85.1,198.4
2014-08-21 03:00:00,989.49,8.86,6.7,86.3,213.4
2014-08-21 04:00:00,989.48,8.07,6.4,89.2,216.3
2014-08-21 05:00:00,989.86,7.09,5.85,91.8,184.1
2014-08-21 06:00:00,989.88,7.59,6.22,91.0,197.8
2014-08-21 07:00:00,989.98,9.34,6.73,83.7,182.3
2014-08-21 08:00:00,990.43,12.01,7.75,75.1,89.2
2014-08-21 09:00:00,990.49,15.42,7.66,59.79,263.9
2014-08-21 10:00:00,990.36,16.21,7.92,57.86,306.1
2014-08-21 11:00:00,990.22,16.09,7.82,57.9,338.0
2014-08-21 12:00:00,990.15,17.36,7.79,53.3,166.7
2014-08-21 13:00:00,989.96,18.09,7.88,51.22,285.8
2014-08-21 14:00:00,989.72,17.7,7.23,50.22,284.5
2014-08-21 15:00:00,989.36,17.47,6.99,50.13,213.9
2014-08-21 16:00:00,989.23,18.29,6.75,46.81,260.1
2014-08-21 17:00:00,989.22,17.96,6.57,47.2,267.2
2014-08-21 18:00:00,989.1,18.29,6.42,45.75,274.9
2014-08-21 19:00:00,989.01,16.13,5.74,50.07,261.5
2014-08-21 20:00:00,989.33,13.72,6.24,60.53,250.4
2014-08-21 21:00:00,989.73,12.81,6.46,65.24,238.9
2014-08-21 22:00:00,989.98,12.18,6.88,70.0,220.7
2014-08-21 23:00:00,989.96,10.86,7.2,78.1,193.1
2014-08-22 00:00:00,989.74,9.5,6.96,84.1,184.1
2014-08-22 01:00:00,989.61,8.52,6.57,87.5,192.1
2014-08-22 02:00:00,989.47,7.94,6.63,91.4,179.6
2014-08-22 03:00:00,989.18,7.69,6.43,91.7,206.7
2014-08-22 04:00:00,989.0,6.77,5.76,93.2,206.0
2014-08-22 05:00:00,988.88,6.27,5.53,95.0,175.5
2014-08-22 06:00:00,988.95,6.44,5.63,94.5,194.3
2014-08-22 07:00:00,988.89,8.25,6.37,87.9,166.2
2014-08-22 08:00:00,988.81,10.42,7.45,81.8,171.3
2014-08-22 09:00:00,988.59,14.89,8.87,67.19,129.2
2014-08-22 10:00:00,988.29,17.42,5.95,46.8,213.0
2014-08-22 11:00:00,988.01,17.72,4.98,42.91,209.7
2014-08-22 12:00:00,987.78,18.44,3.38,36.64,239.5
2014-08-22 13:00:00,987.47,19.07,4.09,37.05,211.0
2014-08-22 14:00:00,987.21,18.73,4.96,40.21,222.4
2014-08-22 15:00:00,986.98,18.52,5.7,42.9,231.4
2014-08-22 16:00:00,986.6,18.6,4.92,40.45,216.4
2014-08-22 17:00:00,986.25,18.88,5.18,40.46,210.4
2014-08-22 18:00:00,986.18,18.14,5.24,42.56,222.0
2014-08-22 19:00:00,986.19,15.82,5.68,50.84,229.5
2014-08-22 20:00:00,986.54,15.0,5.51,52.95,228.8
2014-08-22 21:00:00,986.72,15.22,5.22,51.18,236.2
2014-08-22 22:00:00,986.66,12.82,6.42,64.99,143.2
2014-08-22 23:00:00,986.54,12.87,6.85,66.75,163.8
2014-08-23 00:00:00,986.55,12.97,7.1,67.47,124.5
2014-08-23 01:00:00,986.17,12.25,7.16,71.0,140.2
2014-08-23 02:00:00,986.29,11.82,6.77,71.1,242.7
2014-08-23 03:00:00,986.11,11.13,7.03,75.8,159.0
2014-08-23 04:00:00,985.93,10.7,7.18,78.8,3.43
2014-08-23 05:00:00,986.17,11.08,7.19,76.9,221.2
2014-08-23 06:00:00,986.42,10.48,7.74,83.1,191.8
2014-08-23 07:00:00,986.84,10.65,8.12,84.3,109.2
2014-08-23 08:00:00,986.83,11.88,9.96,88.0,187.3
2014-08-23 09:00:00,986.92,13.42,10.49,82.4,126.4
2014-08-23 10:00:00,986.96,15.28,10.15,71.4,185.7
2014-08-23 11:00:00,986.96,15.71,9.96,68.61,13.48
2014-08-23 12:00:00,986.83,14.76,11.48,80.7,199.4
2014-08-23 13:00:00,986.4,15.58,10.97,74.0,35.25
2014-08-23 14:00:00,986.14,15.32,11.47,77.8,29.03
2014-08-23 15:00:00,986.56,13.87,11.69,86.7,216.9
2014-08-23 16:00:00,986.58,13.27,10.4,82.7,253.3
2014-08-23 17:00:00,986.44,14.04,11.13,82.6,210.0
2014-08-23 18:00:00,986.46,13.64,10.74,82.6,247.7
2014-08-23 19:00:00,987.31,11.73,10.08,89.6,254.9
2014-08-23 20:00:00,987.62,11.03,10.14,94.2,205.5
2014-08-23 21:00:00,987.72,11.06,10.01,93.2,237.0
2014-08-23 22:00:00,988.01,10.74,9.74,93.5,235.8
2014-08-23 23:00:00,988.07,10.9,9.57,91.5,239.5
2014-08-24 00:00:00,988.25,10.81,9.77,93.3,211.5
2014-08-24 01:00:00,988.26,10.59,9.84,95.1,51.87
2014-08-24 02:00:00,988.38,10.42,9.16,91.9,245.3
2014-08-24 03:00:00,988.49,10.73,8.45,85.8,253.6
2014-08-24 04:00:00,988.69,10.57,8.35,86.1,255.9
2014-08-24 05:00:00,989.29,10.24,8.59,89.5,255.2
2014-08-24 06:00:00,989.7,9.79,8.3,90.4,247.5
2014-08-24 07:00:00,990.1,11.39,8.82,84.2,213.4
2014-08-24 08:00:00,990.57,13.0,8.54,74.3,249.3
2014-08-24 09:00:00,991.18,13.22,8.07,70.9,260.0
2014-08-24 10:00:00,991.59,13.51,8.08,69.65,267.3
2014-08-24 11:00:00,991.63,13.26,7.4,67.55,262.5
2014-08-24 12:00:00,991.55,14.28,8.3,67.25,337.3
2014-08-24 13:00:00,991.53,14.39,7.09,61.45,283.0
2014-08-24 14:00:00,991.35,15.53,6.79,55.94,273.7
2014-08-24 15:00:00,991.42,13.09,7.9,70.7,242.7
2014-08-24 16:00:00,991.33,15.15,7.01,58.21,240.2
2014-08-24 17:00:00,991.21,15.13,7.16,58.88,268.4
2014-08-24 18:00:00,991.19,14.89,7.79,62.42,264.7
2014-08-24 19:00:00,991.54,13.61,7.25,65.35,242.7
2014-08-24 20:00:00,992.07,13.05,7.26,67.82,257.9
2014-08-24 21:00:00,992.3,10.92,7.34,78.5,234.4
2014-08-24 22:00:00,992.3,10.82,7.22,78.4,232.3
2014-08-24 23:00:00,992.33,10.0,7.67,85.4,153.0
2014-08-25 00:00:00,992.31,9.46,7.54,87.8,26.29
2014-08-25 01:00:00,991.79,9.23,7.73,90.3,148.6
2014-08-25 02:00:00,991.42,8.97,7.65,91.4,190.9
2014-08-25 03:00:00,991.33,8.19,7.22,93.6,206.2
2014-08-25 04:00:00,990.99,7.87,6.97,94.0,208.1
2014-08-25 05:00:00,990.95,7.74,6.9,94.4,152.8
2014-08-25 06:00:00,990.86,8.34,7.15,92.2,184.3
2014-08-25 07:00:00,990.97,8.75,7.24,90.2,178.7
2014-08-25 08:00:00,990.89,11.11,7.91,80.6,173.2
2014-08-25 09:00:00,990.71,14.51,8.83,68.67,162.4
2014-08-25 10:00:00,990.43,16.1,8.86,62.13,175.5
2014-08-25 11:00:00,989.83,16.37,7.99,57.54,223.2
2014-08-25 12:00:00,989.14,17.47,6.77,49.37,218.8
2014-08-25 13:00:00,988.35,18.65,6.71,45.64,208.7
2014-08-25 14:00:00,987.87,18.33,6.59,46.18,216.0
2014-08-25 15:00:00,987.83,17.44,7.35,51.47,211.6
2014-08-25 16:00:00,987.24,17.66,6.47,47.79,208.5
2014-08-25 17:00:00,986.65,17.47,7.22,50.92,205.8
2014-08-25 18:00:00,986.09,16.88,8.04,55.91,208.4
2014-08-25 19:00:00,985.98,16.22,8.19,58.89,214.7
2014-08-25 20:00:00,985.83,15.59,8.42,62.28,227.7
2014-08-25 21:00:00,985.56,14.95,8.75,66.39,242.7
2014-08-25 22:00:00,985.14,13.77,9.7,76.4,227.3
2014-08-25 23:00:00,984.82,12.82,10.31,84.7,224.4
2014-08-26 00:00:00,983.89,12.28,10.47,88.7,208.4
2014-08-26 01:00:00,983.1,12.02,10.6,91.0,215.4
2014-08-26 02:00:00,982.19,11.81,10.73,93.1,210.2
2014-08-26 03:00:00,981.43,11.6,10.84,95.1,209.7
2014-08-26 04:00:00,980.67,11.46,10.88,96.2,187.1
2014-08-26 05:00:00,980.08,11.46,10.95,96.7,174.5
2014-08-26 06:00:00,979.82,11.39,10.93,97.0,198.8
2014-08-26 07:00:00,979.57,11.46,11.02,97.1,120.3
2014-08-26 08:00:00,979.1,11.37,10.74,95.9,19.02
2014-08-26 09:00:00,979.37,11.83,11.06,95.0,44.85
2014-08-26 10:00:00,979.8,12.25,11.27,93.7,45.63
2014-08-26 11:00:00,980.13,12.86,11.26,90.0,48.74
2014-08-26 12:00:00,980.43,13.21,11.2,87.6,36.26
2014-08-26 13:00:00,980.88,13.83,11.07,83.4,47.43
2014-08-26 14:00:00,981.07,14.97,10.98,77.0,91.0
2014-08-26 15:00:00,981.21,14.97,11.1,77.6,85.2
2014-08-26 16:00:00,981.44,13.86,11.63,86.4,51.63
2014-08-26 17:00:00,981.79,13.02,11.17,88.5,21.65
2014-08-26 18:00:00,981.91,12.82,11.67,92.7,76.3
2014-08-26 19:00:00,982.0,12.49,11.44,93.3,17.95
2014-08-26 20:00:00,982.34,12.36,11.55,94.8,356.1
2014-08-26 21:00:00,982.04,12.4,11.38,93.5,345.2
2014-08-26 22:00:00,982.73,12.28,11.69,96.2,19.36
2014-08-26 23:00:00,983.44,12.26,11.47,94.9,356.6
2014-08-27 00:00:00,983.37,12.15,11.58,96.3,269.4
2014-08-27 01:00:00,983.71,12.2,11.64,96.4,11.33
2014-08-27 02:00:00,983.72,12.22,11.43,94.9,42.47
2014-08-27 03:00:00,983.88,12.08,11.43,95.8,27.93
2014-08-27 04:00:00,984.51,12.17,11.33,94.6,0.98
2014-08-27 05:00:00,985.36,11.88,10.93,93.9,18.42
2014-08-27 06:00:00,986.14,11.41,10.38,93.4,16.31
2014-08-27 07:00:00,987.09,12.49,10.66,88.6,350.9
2014-08-27 08:00:00,988.05,14.16,9.66,74.3,17.03
2014-08-27 09:00:00,988.64,14.55,9.76,72.9,22.54
2014-08-27 10:00:00,989.12,15.69,10.29,70.2,5.04
2014-08-27 11:00:00,989.48,16.16,9.91,66.43,344.7
2014-08-27 12:00:00,989.7,17.86,8.35,53.68,306.8
2014-08-27 13:00:00,989.67,18.14,8.37,52.79,332.6
2014-08-27 14:00:00,989.84,18.53,7.73,49.34,359.8
2014-08-27 15:00:00,989.87,18.45,8.64,52.73,262.4
2014-08-27 16:00:00,989.8,18.3,8.72,53.55,334.3
2014-08-27 17:00:00,989.97,18.94,8.38,50.25,348.6
2014-08-27 18:00:00,990.21,19.21,8.05,48.33,277.8
2014-08-27 19:00:00,990.64,17.56,7.69,52.28,271.4
2014-08-27 20:00:00,991.32,14.48,9.57,72.3,48.94
2014-08-27 21:00:00,991.56,13.36,8.91,74.4,246.1
2014-08-27 22:00:00,991.69,12.1,9.09,81.8,200.9
2014-08-27 23:00:00,991.94,10.88,8.26,83.8,217.8
2014-08-28 00:00:00,991.97,9.81,8.33,90.5,175.4
2014-08-28 01:00:00,992.09,8.88,7.58,91.5,202.6
2014-08-28 02:00:00,992.0,8.43,7.46,93.6,181.0
2014-08-28 03:00:00,992.07,7.78,6.97,94.6,166.6
2014-08-28 04:00:00,992.18,7.41,6.69,95.2,198.0
2014-08-28 05:00:00,992.14,7.01,6.48,96.4,314.6
2014-08-28 06:00:00,992.33,7.52,6.83,95.4,159.9
2014-08-28 07:00:00,992.66,8.76,7.15,89.6,155.5
2014-08-28 08:00:00,992.65,11.75,8.35,79.6,163.1
2014-08-28 09:00:00,992.75,14.18,9.4,72.9,171.5
2014-08-28 10:00:00,992.26,17.56,10.72,64.18,151.9
2014-08-28 11:00:00,991.94,19.69,9.16,50.57,198.6
2014-08-28 12:00:00,991.52,20.53,9.5,49.11,205.8
2014-08-28 13:00:00,991.07,21.43,9.83,47.51,208.1
2014-08-28 14:00:00,990.83,22.0,10.11,46.78,228.1
2014-08-28 15:00:00,990.34,21.98,10.61,48.42,204.6
2014-08-28 16:00:00,989.92,22.12,10.79,48.59,228.6
2014-08-28 17:00:00,989.75,21.72,11.57,52.43,224.1
2014-08-28 18:00:00,989.6,21.1,11.43,53.95,217.5
2014-08-28 19:00:00,989.64,19.88,10.95,56.36,244.1
2014-08-28 20:00:00,990.09,18.12,11.69,66.07,231.5
2014-08-28 21:00:00,990.18,16.65,11.82,73.1,225.8
2014-08-28 22:00:00,990.14,16.3,12.29,77.1,222.5
2014-08-28 23:00:00,990.18,15.33,12.26,81.9,216.6
2014-08-29 00:00:00,989.98,15.04,11.96,81.8,193.4
2014-08-29 01:00:00,989.81,14.44,12.01,85.3,205.8
2014-08-29 02:00:00,989.65,14.37,12.1,86.2,172.8
2014-08-29 03:00:00,989.44,14.39,12.52,88.5,225.3
2014-08-29 04:00:00,989.18,14.93,12.59,85.9,209.1
2014-08-29 05:00:00,989.0,14.53,12.48,87.5,199.8
2014-08-29 06:00:00,988.81,14.7,12.54,86.9,200.7
2014-08-29 07:00:00,988.84,14.52,12.75,89.1,198.1
2014-08-29 08:00:00,988.76,16.33,13.01,80.7,151.0
2014-08-29 09:00:00,988.86,17.07,13.48,79.4,239.3
2014-08-29 10:00:00,988.69,19.48,14.6,73.4,163.9
2014-08-29 11:00:00,988.65,19.97,14.99,73.0,115.1
2014-08-29 12:00:00,989.06,18.01,15.63,86.0,215.3
2014-08-29 13:00:00,989.34,18.33,15.98,86.2,232.2
2014-08-29 14:00:00,989.4,18.8,17.07,89.7,150.8
2014-08-29 15:00:00,989.14,20.46,17.23,81.7,169.2
2014-08-29 16:00:00,988.95,21.97,13.55,58.8,288.0
2014-08-29 17:00:00,988.88,21.84,13.32,58.4,349.6
2014-08-29 18:00:00,988.87,21.58,13.06,58.33,280.4
2014-08-29 19:00:00,989.21,18.33,13.16,71.8,229.0
2014-08-29 20:00:00,989.6,17.19,13.35,78.1,234.2
2014-08-29 21:00:00,990.12,16.65,14.28,85.9,333.4
2014-08-29 22:00:00,990.43,16.43,13.69,83.8,30.62
2014-08-29 23:00:00,990.45,15.63,13.53,87.3,219.9
2014-08-30 00:00:00,990.71,14.8,13.61,92.6,187.4
2014-08-30 01:00:00,990.72,14.99,13.9,93.2,178.7
2014-08-30 02:00:00,990.62,14.73,13.73,93.7,203.4
2014-08-30 03:00:00,990.56,14.35,13.83,96.7,146.0
2014-08-30 04:00:00,990.49,14.33,13.92,97.4,148.3
2014-08-30 05:00:00,990.71,14.12,13.75,97.6,218.0
2014-08-30 06:00:00,990.94,13.84,13.5,97.8,193.2
2014-08-30 07:00:00,991.41,13.98,13.69,98.1,123.9
2014-08-30 08:00:00,991.57,16.12,15.45,95.8,142.6
2014-08-30 09:00:00,991.53,17.96,14.65,81.0,148.6
2014-08-30 10:00:00,991.45,19.49,12.84,65.4,214.1
2014-08-30 11:00:00,991.44,20.13,12.34,60.85,229.9
2014-08-30 12:00:00,991.26,20.42,11.6,56.91,223.3
2014-08-30 13:00:00,991.14,20.16,11.99,59.34,229.1
2014-08-30 14:00:00,990.84,20.03,11.94,59.63,217.0
2014-08-30 15:00:00,990.49,20.43,12.4,59.95,210.4
2014-08-30 16:00:00,990.33,20.28,13.06,63.19,211.1
2014-08-30 17:00:00,990.16,20.1,12.69,62.38,226.3
2014-08-30 18:00:00,990.09,19.2,12.81,66.49,247.3
2014-08-30 19:00:00,989.95,18.25,13.02,71.5,227.4
2014-08-30 20:00:00,990.13,17.53,12.64,73.0,237.0
2014-08-30 21:00:00,990.16,17.23,12.48,73.6,240.6
2014-08-30 22:00:00,990.15,15.75,13.52,86.6,258.9
2014-08-30 23:00:00,989.9,15.13,13.59,90.5,231.9
2014-08-31 00:00:00,989.62,14.93,13.81,93.0,166.7
2014-08-31 01:00:00,989.3,14.55,13.6,94.0,207.3
2014-08-31 02:00:00,989.12,14.33,13.65,95.7,158.8
2014-08-31 03:00:00,988.39,14.15,13.68,97.0,183.4
2014-08-31 04:00:00,988.11,14.15,13.79,97.7,180.2
2014-08-31 05:00:00,987.77,14.05,13.74,98.0,232.7
2014-08-31 06:00:00,987.65,14.07,13.81,98.3,161.0
2014-08-31 07:00:00,987.57,14.11,13.86,98.4,189.0
2014-08-31 08:00:00,987.44,14.33,14.03,98.1,213.6
2014-08-31 09:00:00,987.4,14.98,14.54,97.2,191.5
2014-08-31 10:00:00,987.7,13.97,12.39,90.2,240.7
2014-08-31 11:00:00,987.14,14.27,12.64,89.9,76.6
2014-08-31 12:00:00,986.85,16.4,13.36,82.2,110.8
2014-08-31 13:00:00,986.37,16.19,13.1,81.9,185.1
2014-08-31 14:00:00,985.73,16.61,13.0,79.2,162.0
2014-08-31 15:00:00,985.49,17.05,13.69,80.6,161.7
2014-08-31 16:00:00,985.57,17.07,13.19,77.9,175.9
2014-08-31 17:00:00,985.67,17.43,11.72,69.15,55.68
2014-08-31 18:00:00,985.87,16.56,10.59,67.78,251.0
2014-08-31 19:00:00,986.38,14.96,10.67,75.5,250.3
2014-08-31 20:00:00,987.19,14.3,10.75,79.2,247.2
2014-08-31 21:00:00,987.53,13.27,9.99,80.5,244.3
2014-08-31 22:00:00,988.14,13.3,10.39,82.5,243.3
2014-08-31 23:00:00,988.29,12.82,10.15,83.8,245.3
2014-09-01 00:00:00,988.63,12.66,10.07,84.2,247.4
2014-09-01 01:00:00,989.11,12.73,10.47,86.1,167.3
2014-09-01 02:00:00,989.43,12.48,10.58,88.2,258.6
2014-09-01 03:00:00,989.5,12.37,10.37,87.6,249.9
2014-09-01 04:00:00,989.87,12.18,10.31,88.3,252.8
2014-09-01 05:00:00,990.11,11.56,10.19,91.3,234.5
2014-09-01 06:00:00,990.74,12.01,10.42,90.0,221.4
2014-09-01 07:00:00,991.27,12.36,10.5,88.4,232.5
2014-09-01 08:00:00,991.61,13.04,10.6,85.1,229.6
2014-09-01 09:00:00,991.84,14.13,10.91,80.9,255.8
2014-09-01 10:00:00,991.98,15.1,10.71,75.0,267.0
2014-09-01 11:00:00,992.38,14.94,10.75,76.0,31.67
2014-09-01 12:00:00,992.47,15.03,11.08,77.2,68.32
2014-09-01 13:00:00,992.53,16.59,10.82,68.67,282.8
2014-09-01 14:00:00,992.29,17.14,10.86,66.51,237.8
2014-09-01 15:00:00,992.19,17.89,10.84,63.36,263.3
2014-09-01 16:00:00,991.94,18.06,11.41,65.11,281.2
2014-09-01 17:00:00,991.86,18.32,11.1,62.71,279.2
2014-09-01 18:00:00,992.1,16.67,11.37,70.9,267.7
2014-09-01 19:00:00,992.44,15.35,11.91,79.9,260.0
2014-09-01 20:00:00,993.08,15.0,12.14,83.0,250.4
2014-09-01 21:00:00,993.05,14.82,11.8,82.1,252.4
2014-09-01 22:00:00,993.01,14.34,11.94,85.5,256.6
2014-09-01 23:00:00,992.84,14.38,12.02,85.7,251.9
2014-09-02 00:00:00,992.93,14.27,12.05,86.5,251.4
2014-09-02 01:00:00,993.03,14.17,12.09,87.3,231.2
2014-09-02 02:00:00,992.78,13.92,12.09,88.7,234.2
2014-09-02 03:00:00,992.56,13.8,12.17,89.9,244.4
2014-09-02 04:00:00,992.54,13.47,12.39,93.2,247.9
2014-09-02 05:00:00,992.45,13.47,12.49,93.8,252.9
2014-09-02 06:00:00,992.78,13.53,12.52,93.6,263.1
2014-09-02 07:00:00,992.81,13.96,12.8,92.7,245.6
2014-09-02 08:00:00,993.02,14.53,12.98,90.4,259.2
2014-09-02 09:00:00,993.29,14.72,12.95,89.1,271.2
2014-09-02 10:00:00,993.6,15.58,13.09,85.1,266.4
2014-09-02 11:00:00,993.56,15.85,12.73,81.7,40.04
2014-09-02 12:00:00,993.73,17.21,12.66,74.6,31.77
2014-09-02 13:00:00,993.93,17.42,12.6,73.3,51.78
2014-09-02 14:00:00,993.99,17.21,12.93,75.9,38.03
2014-09-02 15:00:00,994.28,16.3,13.67,84.4,41.69
2014-09-02 16:00:00,994.64,15.31,13.7,90.1,25.85
2014-09-02 17:00:00,994.99,15.0,13.75,92.2,23.25
2014-09-02 18:00:00,995.54,14.85,13.33,90.6,24.3
2014-09-02 19:00:00,996.05,14.47,12.48,87.8,22.84
2014-09-02 20:00:00,996.84,14.34,11.44,82.7,57.2
2014-09-02 21:00:00,997.21,13.87,10.98,82.7,49.9
2014-09-02 22:00:00,997.33,13.37,10.94,85.2,9.02
2014-09-02 23:00:00,997.33,12.36,10.87,90.6,355.1
2014-09-03 00:00:00,997.38,11.64,10.63,93.5,359.7
2014-09-03 01:00:00,997.38,11.57,10.3,91.9,354.7
2014-09-03 02:00:00,997.07,11.6,10.18,91.0,17.71
2014-09-03 03:00:00,996.85,11.51,10.29,92.2,31.05
2014-09-03 04:00:00,996.73,11.36,10.65,95.4,21.35
2014-09-03 05:00:00,996.85,11.71,10.75,93.8,33.04
2014-09-03 06:00:00,996.98,11.88,10.67,92.3,38.35
2014-09-03 07:00:00,997.22,12.05,10.71,91.5,36.81
2014-09-03 08:00:00,997.22,12.32,10.8,90.4,37.97
2014-09-03 09:00:00,997.52,12.71,10.96,89.1,38.67
2014-09-03 10:00:00,997.95,13.21,11.27,88.0,31.89
2014-09-03 11:00:00,997.64,13.65,11.27,85.5,43.1
2014-09-03 12:00:00,997.21,15.81,11.01,73.1,52.1
2014-09-03 13:00:00,996.97,15.7,11.15,74.3,49.09
2014-09-03 14:00:00,996.99,15.48,11.61,77.7,75.8
2014-09-03 15:00:00,996.68,15.13,11.9,81.0,38.29
2014-09-03 16:00:00,996.37,15.38,12.18,81.2,39.01
2014-09-03 17:00:00,996.25,15.66,12.49,81.4,37.03
2014-09-03 18:00:00,996.24,15.92,12.74,81.4,347.7
2014-09-03 19:00:00,996.23,15.98,12.99,82.4,355.7
2014-09-03 20:00:00,996.27,16.2,13.13,82.0,7.63
2014-09-03 21:00:00,996.26,16.35,13.2,81.6,356.7
2014-09-03 22:00:00,996.23,16.09,13.11,82.5,358.7
2014-09-03 23:00:00,996.26,16.25,13.05,81.3,62.88
2014-09-04 00:00:00,995.89,15.2,12.77,85.4,21.87
2014-09-04 01:00:00,995.48,14.26,12.42,88.7,16.81
2014-09-04 02:00:00,995.29,13.29,12.07,92.3,12.97
2014-09-04 03:00:00,995.23,12.67,11.73,94.0,11.8
2014-09-04 04:00:00,995.23,13.0,11.81,92.5,12.91
2014-09-04 05:00:00,995.13,12.83,11.83,93.6,60.44
2014-09-04 06:00:00,994.95,12.72,11.92,94.9,36.49
2014-09-04 07:00:00,995.19,12.34,11.75,96.2,44.39
2014-09-04 08:00:00,995.08,12.62,12.0,96.0,34.59
2014-09-04 09:00:00,995.26,13.38,12.17,92.4,32.94
2014-09-04 10:00:00,995.02,13.71,12.35,91.5,7.33
2014-09-04 11:00:00,994.9,14.15,12.64,90.6,33.22
2014-09-04 12:00:00,994.64,14.33,12.85,90.8,25.69
2014-09-04 13:00:00,994.25,15.17,13.41,89.2,28.8
2014-09-04 14:00:00,993.94,15.91,13.84,87.5,30.19
2014-09-04 15:00:00,993.62,16.95,14.12,83.4,41.94
2014-09-04 16:00:00,993.01,17.43,14.12,80.9,37.12
2014-09-04 17:00:00,992.75,17.63,14.49,81.8,55.89
2014-09-04 18:00:00,992.45,17.71,14.58,81.9,256.2
2014-09-04 19:00:00,992.6,16.79,14.47,86.2,254.1
2014-09-04 20:00:00,992.5,15.73,14.42,91.9,28.35
2014-09-04 21:00:00,992.39,15.22,14.23,93.8,59.27
2014-09-04 22:00:00,992.19,14.3,13.67,96.0,222.3
2014-09-04 23:00:00,992.08,13.96,13.48,96.9,180.4
2014-09-05 00:00:00,991.82,13.18,12.75,97.2,200.9
2014-09-05 01:00:00,991.45,13.02,12.77,98.4,173.8
2014-09-05 02:00:00,991.27,12.86,12.69,98.9,236.2
2014-09-05 03:00:00,990.96,12.89,12.77,99.2,209.5
2014-09-05 04:00:00,990.71,12.84,12.75,99.4,187.2
2014-09-05 05:00:00,990.59,12.55,12.46,99.4,152.4
2014-09-05 06:00:00,990.46,12.27,12.19,99.5,240.0
2014-09-05 07:00:00,990.53,12.27,12.21,99.6,208.9
2014-09-05 08:00:00,990.47,12.95,12.89,99.6,146.8
2014-09-05 09:00:00,990.35,14.01,13.93,99.5,165.2
2014-09-05 10:00:00,990.03,17.73,17.54,98.8,125.4
2014-09-05 11:00:00,989.54,21.14,16.68,75.7,122.8
2014-09-05 12:00:00,988.99,23.02,17.3,70.2,51.81
2014-09-05 13:00:00,988.25,24.45,17.55,65.46,64.19
2014-09-05 14:00:00,987.75,25.09,16.98,60.76,94.5
2014-09-05 15:00:00,987.36,24.9,17.35,62.93,41.81
2014-09-05 16:00:00,986.93,24.52,17.66,65.62,39.79
2014-09-05 17:00:00,986.79,23.93,17.26,66.28,31.69
2014-09-05 18:00:00,986.9,22.83,17.47,71.8,3.25
2014-09-05 19:00:00,986.9,21.81,17.29,75.5,4.09
2014-09-05 20:00:00,987.37,21.04,17.02,77.8,24.45
2014-09-05 21:00:00,987.14,19.63,17.04,85.0,306.7
2014-09-05 22:00:00,987.2,18.61,16.85,89.5,228.4
2014-09-05 23:00:00,987.22,18.26,16.63,90.2,228.1
2014-09-06 00:00:00,987.17,17.78,16.6,92.8,18.23
2014-09-06 01:00:00,986.97,17.29,16.23,93.5,232.7
2014-09-06 02:00:00,986.97,17.1,16.31,95.1,186.5
2014-09-06 03:00:00,986.81,16.22,15.65,96.4,195.0
2014-09-06 04:00:00,986.86,15.79,15.43,97.7,248.2
2014-09-06 05:00:00,986.71,15.21,15.01,98.7,148.0
2014-09-06 06:00:00,986.78,14.89,14.75,99.1,143.1
2014-09-06 07:00:00,986.97,14.83,14.71,99.2,157.2
2014-09-06 08:00:00,987.19,15.33,15.19,99.1,143.7
2014-09-06 09:00:00,987.25,16.51,16.1,97.4,161.1
2014-09-06 10:00:00,987.03,20.22,19.03,92.9,115.9
2014-09-06 11:00:00,986.68,23.26,17.97,72.2,157.8
2014-09-06 12:00:00,986.27,24.61,17.13,63.13,171.4
2014-09-06 13:00:00,985.85,25.38,17.12,60.24,158.1
2014-09-06 14:00:00,985.6,25.11,15.94,56.8,176.0
2014-09-06 15:00:00,985.21,24.76,16.13,58.7,213.2
2014-09-06 16:00:00,985.05,24.8,15.21,55.23,190.0
2014-09-06 17:00:00,985.31,24.05,15.11,57.38,230.7
2014-09-06 18:00:00,985.32,22.64,16.87,69.92,260.0
2014-09-06 19:00:00,985.76,21.07,17.25,78.8,250.8
2014-09-06 20:00:00,986.16,20.46,16.93,80.2,39.57
2014-09-06 21:00:00,986.44,19.49,16.32,81.9,67.14
2014-09-06 22:00:00,986.56,18.36,16.27,87.6,323.9
2014-09-06 23:00:00,986.54,17.44,16.33,93.2,222.5
2014-09-07 00:00:00,986.79,16.67,15.88,95.1,200.6
2014-09-07 01:00:00,986.89,15.99,15.43,96.5,201.7
2014-09-07 02:00:00,986.66,15.6,15.09,96.8,239.7
2014-09-07 03:00:00,986.85,15.43,15.18,98.4,217.6
2014-09-07 04:00:00,986.66,15.03,14.89,99.1,208.8
2014-09-07 05:00:00,986.91,14.69,14.57,99.2,174.4
2014-09-07 06:00:00,987.16,14.27,14.19,99.5,227.8
2014-09-07 07:00:00,987.4,14.22,14.14,99.5,215.9
2014-09-07 08:00:00,987.72,14.55,14.47,99.5,170.2
2014-09-07 09:00:00,987.78,15.68,15.51,98.9,207.5
2014-09-07 10:00:00,987.6,18.9,18.36,96.7,19.37
2014-09-07 11:00:00,987.4,22.75,17.24,71.1,31.4
2014-09-07 12:00:00,987.57,18.5,14.75,78.8,194.5
2014-09-07 13:00:00,987.37,18.31,16.11,87.0,240.9
2014-09-07 14:00:00,987.36,21.25,18.23,82.9,268.7
2014-09-07 15:00:00,987.22,19.51,15.41,77.2,273.8
2014-09-07 16:00:00,986.83,21.75,17.83,78.4,23.68
